Input.TaskType,Input.Condition,Input.TreatmentType,Input.ConversationId,Input.ResponseId,Input.Response,Answer.age,Answer.comment,Answer.empathy,Answer.fakeinput,Answer.gender,Answer.literacy,Approve,Reject
1,HighOnly,0,9,39K0FND3AIBYX1IKHG783K50X3ZAMW,"Hey, what do you need help with then?",18-25,{},slightly,{},female,native,,
1,HighOnly,0,9,39K0FND3AIBYX1IKHG783K50X3ZAMW,"Hey, what do you need help with then?",36-45,{},very,{},male,native,,
1,HighOnly,0,10,39K0FND3AIBYX1IKHG783K50X3ZAMW,That sucks! Thanks for the heads up though!,36-45,{},slightly,{},female,native,,
1,HighOnly,0,10,39K0FND3AIBYX1IKHG783K50X3ZAMW,That sucks! Thanks for the heads up though!,36-45,{},moderately,{},female,profession,,
1,HighOnly,0,10,39K0FND3AIBYX1IKHG783K50X3ZAMW,That sucks! Thanks for the heads up though!,26-35,{},slightly,{},male,native,,
1,Default,1,4,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"I don't know anything, sorry man.",56-65,{},moderately,{},female,native,,
1,Default,1,4,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"I don't know anything, sorry man.",36-45,{},slightly,{},female,native,,
1,Default,1,4,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"I don't know anything, sorry man.",18-25,{},moderately,{},female,native,,
1,HighOnly,0,11,39K0FND3AIBYX1IKHG783K50X3ZAMW,No promises!,26-35,{},moderately,{},male,native,,
1,HighOnly,0,11,39K0FND3AIBYX1IKHG783K50X3ZAMW,No promises!,26-35,{},none,{},male,native,,
1,HighOnly,0,11,39K0FND3AIBYX1IKHG783K50X3ZAMW,No promises!,18-25,{},none,{},female,native,,
1,Default,1,5,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,You should tell him that you know. Then break up with him first.,36-45,{},moderately,{},female,native,,
1,Default,1,5,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,You should tell him that you know. Then break up with him first.,26-35,{},moderately,{},male,native,,
1,Default,1,5,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,You should tell him that you know. Then break up with him first.,46-55,{},extremely,{},male,native,,
1,Default,1,6,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Hey I'm not judging. Keep doing you.,46-55,{},moderately,{},male,native,,
1,Default,1,6,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Hey I'm not judging. Keep doing you.,26-35,{},very,{},male,native,,
1,Default,1,6,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Hey I'm not judging. Keep doing you.,18-25,{},moderately,{},female,native,,
1,HighOnly,0,12,39K0FND3AIBYX1IKHG783K50X3ZAMW,"I'm just tired and just want a lowkey night. Next time, promise.",26-35,{},very,{},male,native,,
1,HighOnly,0,12,39K0FND3AIBYX1IKHG783K50X3ZAMW,"I'm just tired and just want a lowkey night. Next time, promise.",26-35,{},very,{},male,native,,
1,HighOnly,0,12,39K0FND3AIBYX1IKHG783K50X3ZAMW,"I'm just tired and just want a lowkey night. Next time, promise.",18-25,{},slightly,{},male,native,,
1,Default,1,7,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"I'm so sorry, this is a terrible situation for everyone.",36-45,{},very,{},male,native,,
1,Default,1,7,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"I'm so sorry, this is a terrible situation for everyone.",18-25,{},very,{},female,native,,
1,Default,1,7,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"I'm so sorry, this is a terrible situation for everyone.",18-25,{},extremely,{},male,native,,
1,HighOnly,0,13,39K0FND3AIBYX1IKHG783K50X3ZAMW,What do you think we should do now then?,36-45,{},slightly,{},female,native,,
1,HighOnly,0,13,39K0FND3AIBYX1IKHG783K50X3ZAMW,What do you think we should do now then?,36-45,{},none,{},male,native,,
1,HighOnly,0,13,39K0FND3AIBYX1IKHG783K50X3ZAMW,What do you think we should do now then?,26-35,{},moderately,{},male,native,,
1,Default,1,8,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Just tell me that you're upset instead of acting like this.,36-45,{},none,{},female,native,,
1,Default,1,8,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Just tell me that you're upset instead of acting like this.,18-25,{},very,{},female,native,,
1,Default,1,8,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Just tell me that you're upset instead of acting like this.,26-35,{},very,{},female,native,,
1,HighOnly,0,14,39K0FND3AIBYX1IKHG783K50X3ZAMW,"Okay, I'll talk to you soon then",26-35,{},moderately,{},female,native,,
1,HighOnly,0,14,39K0FND3AIBYX1IKHG783K50X3ZAMW,"Okay, I'll talk to you soon then",26-35,{},moderately,{},male,profession,,
1,HighOnly,0,14,39K0FND3AIBYX1IKHG783K50X3ZAMW,"Okay, I'll talk to you soon then",26-35,{},moderately,{},male,native,,
1,Default,1,9,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,What do you need?,26-35,{},moderately,{},male,native,,
1,Default,1,9,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,What do you need?,36-45,{},none,{},female,native,,
1,Default,1,9,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,What do you need?,26-35,{},slightly,{},female,native,,
1,HighOnly,0,15,39K0FND3AIBYX1IKHG783K50X3ZAMW,"Damn, where was the last place you saw it?",26-35,{},very,{},male,native,,
1,HighOnly,0,15,39K0FND3AIBYX1IKHG783K50X3ZAMW,"Damn, where was the last place you saw it?",36-45,{},moderately,{},female,native,,
1,HighOnly,0,15,39K0FND3AIBYX1IKHG783K50X3ZAMW,"Damn, where was the last place you saw it?",26-35,{},very,{},female,native,,
1,Default,1,10,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,that's the worst! i'm sorry,18-25,{},very,{},male,native,,
1,Default,1,10,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,that's the worst! i'm sorry,36-45,{},moderately,{},female,native,,
1,Default,1,10,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,that's the worst! i'm sorry,18-25,Texts are generally hard to read for nonverbal. The exclamation mark makes him seem empathetic.,very,{},male,native,,
1,Default,1,1,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,I bet it isn't that bad and I'll help clean up when I get there.,46-55,Interesting,very,{},female,native,,
1,Default,1,1,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,I bet it isn't that bad and I'll help clean up when I get there.,56-65,{},moderately,{},female,native,,
1,Default,1,1,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,I bet it isn't that bad and I'll help clean up when I get there.,36-45,{},moderately,{},male,native,,
1,Default,0,11,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Luckily you own a microwave.,18-25,{},very,{},male,native,,
1,Default,0,11,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Luckily you own a microwave.,36-45,{},none,{},female,native,,
1,Default,0,11,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Luckily you own a microwave.,26-35,{},none,{},male,native,,
1,Default,0,12,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Yes I'm sorry that I keep bailing. I'm having a hard time.,18-25,{},moderately,{},male,native,,
1,Default,0,12,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Yes I'm sorry that I keep bailing. I'm having a hard time.,18-25,{},extremely,{},female,native,,
1,Default,0,12,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Yes I'm sorry that I keep bailing. I'm having a hard time.,26-35,{},slightly,{},male,native,,
1,Default,0,13,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Well what do you want to do?,26-35,{},slightly,{},male,native,,
1,Default,0,13,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Well what do you want to do?,36-45,{},none,{},male,native,,
1,Default,0,13,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Well what do you want to do?,26-35,{},none,{},male,native,,
1,Default,0,14,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"Thanks, call you then.",56-65,{},very,{},male,native,,
1,Default,0,14,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"Thanks, call you then.",18-25,{},extremely,{},female,native,,
1,Default,0,14,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"Thanks, call you then.",26-35,{},moderately,{},male,native,,
1,Default,1,2,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Sorry Mom I'll take care of it right now.,26-35,{},very,{},male,native,,
1,Default,1,2,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Sorry Mom I'll take care of it right now.,36-45,{},moderately,{},female,native,,
1,Default,1,2,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Sorry Mom I'll take care of it right now.,18-25,{},moderately,{},male,native,,
1,Default,0,15,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Good idea. Hope you can find it.,46-55,{},moderately,{},female,native,,
1,Default,0,15,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Good idea. Hope you can find it.,18-25,{},extremely,{},male,native,,
1,Default,0,15,3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Good idea. Hope you can find it.,26-35,{},very,{},female,profession,,
1,Default,1,3,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,What a jerk you should look for a new job.,26-35,{},very,{},female,native,,
1,Default,1,3,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,What a jerk you should look for a new job.,18-25,{},moderately,{},female,native,,
1,Default,1,3,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,What a jerk you should look for a new job.,56-65,{},moderately,{},female,native,,
1,Default,1,4,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Oh god now we won't hear the end of it.,26-35,{},moderately,{},male,native,,
1,Default,1,4,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Oh god now we won't hear the end of it.,36-45,{},very,{},male,native,,
1,Default,1,4,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Oh god now we won't hear the end of it.,26-35,{},extremely,{},female,native,,
1,HighOnly,2,1,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Oh wow. What's going on?,46-55,{},very,{},female,native,,
1,HighOnly,2,1,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Oh wow. What's going on?,18-25,{},very,{},male,native,,
1,HighOnly,2,1,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Oh wow. What's going on?,46-55,{},moderately,{},female,native,,
1,Default,1,5,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,I'm here for you if you need to talk.,46-55,{},very,{},female,native,,
1,Default,1,5,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,I'm here for you if you need to talk.,18-25,{},extremely,{},male,native,,
1,Default,1,5,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,I'm here for you if you need to talk.,26-35,{},extremely,{},male,native,,
1,Default,1,6,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Haha lets get a cup together sometime.,18-25,{},moderately,{},female,native,,
1,Default,1,6,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Haha lets get a cup together sometime.,26-35,{},none,{},male,native,,
1,Default,1,6,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Haha lets get a cup together sometime.,26-35,{},extremely,{},female,native,,
1,HighOnly,2,2,3SB5N7Y3O4024EOGEBCK199QSQI0GK,I'm sorry Mom. Won't happen again. Love you.,26-35,{},very,{},male,native,,
1,HighOnly,2,2,3SB5N7Y3O4024EOGEBCK199QSQI0GK,I'm sorry Mom. Won't happen again. Love you.,26-35,{},slightly,{},male,native,,
1,HighOnly,2,2,3SB5N7Y3O4024EOGEBCK199QSQI0GK,I'm sorry Mom. Won't happen again. Love you.,26-35,{},very,{},female,profession,,
1,Default,1,7,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Wow I'm so sorry.,18-25,{},very,{},female,native,,
1,Default,1,7,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Wow I'm so sorry.,26-35,{},extremely,{},female,native,,
1,Default,1,7,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Wow I'm so sorry.,18-25,{},very,{},female,native,,
1,HighOnly,2,3,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Hang in there. You'll be alright.,18-25,{},slightly,{},male,native,,
1,HighOnly,2,3,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Hang in there. You'll be alright.,18-25,{},extremely,{},male,native,,
1,HighOnly,2,3,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Hang in there. You'll be alright.,36-45,{},slightly,{},female,native,,
1,HighOnly,2,4,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Sorry man. It wasn't me.,46-55,Interesting,slightly,{},female,native,,
1,HighOnly,2,4,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Sorry man. It wasn't me.,26-35,{},moderately,{},male,native,,
1,HighOnly,2,4,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Sorry man. It wasn't me.,56-65,{},slightly,{},female,native,,
1,Default,1,8,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Which should I take?,18-25,{},none,{},female,native,,
1,Default,1,8,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Which should I take?,26-35,{},none,{},male,native,,
1,Default,1,8,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Which should I take?,36-45,{},none,{},female,native,,
1,HighOnly,2,5,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Hang in there. I'm here if you need me.,56-65,{},extremely,{},female,profession,,
1,HighOnly,2,5,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Hang in there. I'm here if you need me.,36-45,{},extremely,{},male,native,,
1,HighOnly,2,5,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Hang in there. I'm here if you need me.,26-35,"Interesting Task, Thank you for allowing me to participate.",slightly,{},male,native,,
1,Default,1,9,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,What can I help you with?,36-45,{},none,{},female,profession,,
1,Default,1,9,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,What can I help you with?,26-35,{},moderately,{},male,native,,
1,Default,1,9,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,What can I help you with?,18-25,{},slightly,{},female,native,,
1,HighOnly,0,6,3SB5N7Y3O4024EOGEBCK199QSQI0GK,"Haha, it's all good man. Just messing with ya.",18-25,{},moderately,{},male,native,,
1,HighOnly,0,6,3SB5N7Y3O4024EOGEBCK199QSQI0GK,"Haha, it's all good man. Just messing with ya.",36-45,{},moderately,{},female,native,,
1,HighOnly,0,6,3SB5N7Y3O4024EOGEBCK199QSQI0GK,"Haha, it's all good man. Just messing with ya.",18-25,{},moderately,{},male,native,,
1,Default,1,10,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,That is awful and I'm sorry to hear this.,26-35,{},slightly,{},female,native,,
1,Default,1,10,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,That is awful and I'm sorry to hear this.,18-25,{},very,{},female,native,,
1,Default,1,10,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,That is awful and I'm sorry to hear this.,46-55,{},extremely,{},male,native,,
1,HighOnly,0,7,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Oh wow. I'm sorry to hear that. I'm here if you need me.,18-25,{},moderately,{},female,native,,
1,HighOnly,0,7,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Oh wow. I'm sorry to hear that. I'm here if you need me.,36-45,{},extremely,{},female,native,,
1,HighOnly,0,7,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Oh wow. I'm sorry to hear that. I'm here if you need me.,56-65,{},very,{},female,native,,
1,Default,0,11,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,We have a microwave for that so relax.,18-25,{},none,{},male,native,,
1,Default,0,11,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,We have a microwave for that so relax.,18-25,{},moderately,{},male,native,,
1,Default,0,11,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,We have a microwave for that so relax.,56-65,{},very,{},female,profession,,
1,HighOnly,0,8,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Are you mad? Call me.,36-45,{},slightly,{},female,native,,
1,HighOnly,0,8,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Are you mad? Call me.,26-35,{},moderately,{},male,native,,
1,HighOnly,0,8,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Are you mad? Call me.,36-45,{},moderately,{},male,native,,
1,HighOnly,0,9,3SB5N7Y3O4024EOGEBCK199QSQI0GK,"Hey, sorry, I was busy earlier. What's going on?",18-25,{},extremely,{},male,native,,
1,HighOnly,0,9,3SB5N7Y3O4024EOGEBCK199QSQI0GK,"Hey, sorry, I was busy earlier. What's going on?",36-45,{},slightly,{},female,native,,
1,HighOnly,0,9,3SB5N7Y3O4024EOGEBCK199QSQI0GK,"Hey, sorry, I was busy earlier. What's going on?",26-35,{},very,{},female,native,,
1,HighOnly,0,10,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Oh my gosh I'm so sorry.,26-35,{},very,{},male,profession,,
1,HighOnly,0,10,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Oh my gosh I'm so sorry.,18-25,{},moderately,{},male,native,,
1,HighOnly,0,10,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Oh my gosh I'm so sorry.,36-45,{},slightly,{},female,native,,
1,Default,0,12,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,I'm just a little depressed is all.,age-na,{},none,{},gender-na,profession,,
1,Default,0,12,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,I'm just a little depressed is all.,26-35,{},extremely,{},female,native,,
1,Default,0,12,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,I'm just a little depressed is all.,26-35,{},moderately,{},male,native,,
1,Default,0,13,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,How many are committed to going?,26-35,{},slightly,{},male,native,,
1,Default,0,13,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,How many are committed to going?,46-55,weird,slightly,{},female,native,,
1,Default,0,13,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,How many are committed to going?,26-35,{},slightly,{},male,native,,
1,Default,0,14,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Great then 2pm it is.,36-45,{},moderately,{},male,native,,
1,Default,0,14,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Great then 2pm it is.,46-55,{},moderately,{},male,native,,
1,Default,0,14,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,Great then 2pm it is.,26-35,{},very,{},male,native,,
1,HighOnly,0,11,3SB5N7Y3O4024EOGEBCK199QSQI0GK,I'll do my best,56-65,{},moderately,{},male,native,,
1,HighOnly,0,11,3SB5N7Y3O4024EOGEBCK199QSQI0GK,I'll do my best,36-45,{},moderately,{},female,native,,
1,HighOnly,0,11,3SB5N7Y3O4024EOGEBCK199QSQI0GK,I'll do my best,36-45,{},slightly,{},male,native,,
1,Default,0,15,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,I hope it turns up that is such a pain to cancel everything and wait for replacements.,56-65,n/a,moderately,{},female,native,,
1,Default,0,15,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,I hope it turns up that is such a pain to cancel everything and wait for replacements.,26-35,{},moderately,{},female,native,,
1,Default,0,15,3FTOP5WARGKCVGEHMHXNYM16KNT0JS,I hope it turns up that is such a pain to cancel everything and wait for replacements.,46-55,{},moderately,{},female,native,,
1,HighOnly,2,1,379J5II41PCHHWHBX98FZQG2IDHEL3,Well let's go get some drinks and then when we come back later we will clean up.,26-35,{},extremely,{},male,native,,
1,HighOnly,2,1,379J5II41PCHHWHBX98FZQG2IDHEL3,Well let's go get some drinks and then when we come back later we will clean up.,46-55,{},moderately,{},female,native,,
1,HighOnly,2,1,379J5II41PCHHWHBX98FZQG2IDHEL3,Well let's go get some drinks and then when we come back later we will clean up.,26-35,{},moderately,{},male,native,,
1,HighOnly,0,12,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Yeah I'm alright. I'm just tired and need some alone time.,26-35,{},very,{},female,profession,,
1,HighOnly,0,12,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Yeah I'm alright. I'm just tired and need some alone time.,36-45,{},slightly,{},male,native,,
1,HighOnly,0,12,3SB5N7Y3O4024EOGEBCK199QSQI0GK,Yeah I'm alright. I'm just tired and need some alone time.,56-65,{},moderately,{},female,profession,,
1,HighOnly,2,2,379J5II41PCHHWHBX98FZQG2IDHEL3,Sorry.  I'll do better next time.,18-25,{},slightly,{},female,native,,
1,HighOnly,2,2,379J5II41PCHHWHBX98FZQG2IDHEL3,Sorry.  I'll do better next time.,46-55,{},moderately,{},male,native,,
1,HighOnly,2,2,379J5II41PCHHWHBX98FZQG2IDHEL3,Sorry.  I'll do better next time.,26-35,{},very,{},male,native,,
1,HighOnly,0,13,3SB5N7Y3O4024EOGEBCK199QSQI0GK,"I'm sorry, what should we do?",36-45,{},moderately,{},female,native,,
1,HighOnly,0,13,3SB5N7Y3O4024EOGEBCK199QSQI0GK,"I'm sorry, what should we do?",26-35,{},moderately,{},male,native,,
1,HighOnly,0,13,3SB5N7Y3O4024EOGEBCK199QSQI0GK,"I'm sorry, what should we do?",26-35,{},very,{},male,native,,
1,HighOnly,2,3,379J5II41PCHHWHBX98FZQG2IDHEL3,Report him to human resources. No need to take his abuse.,26-35,{},slightly,{},female,native,,
1,HighOnly,2,3,379J5II41PCHHWHBX98FZQG2IDHEL3,Report him to human resources. No need to take his abuse.,56-65,{},very,{},male,native,,
1,HighOnly,2,3,379J5II41PCHHWHBX98FZQG2IDHEL3,Report him to human resources. No need to take his abuse.,36-45,,extremely,{},female,profession,,
1,HighOnly,0,14,3SB5N7Y3O4024EOGEBCK199QSQI0GK,"Alright cool, talk to you then.",26-35,{},extremely,{},male,native,,
1,HighOnly,0,14,3SB5N7Y3O4024EOGEBCK199QSQI0GK,"Alright cool, talk to you then.",18-25,{},moderately,{},female,native,,
1,HighOnly,0,14,3SB5N7Y3O4024EOGEBCK199QSQI0GK,"Alright cool, talk to you then.",36-45,{},slightly,{},female,native,,
1,HighOnly,2,4,379J5II41PCHHWHBX98FZQG2IDHEL3,I didn't say anything to her.,26-35,{},very,{},male,native,,
1,HighOnly,2,4,379J5II41PCHHWHBX98FZQG2IDHEL3,I didn't say anything to her.,56-65,{},very,{},female,profession,,
1,HighOnly,2,4,379J5II41PCHHWHBX98FZQG2IDHEL3,I didn't say anything to her.,26-35,{},moderately,{},male,native,,
1,HighOnly,0,15,3SB5N7Y3O4024EOGEBCK199QSQI0GK,"Oh wow, I'm sorry to hear..",36-45,{},very,{},male,native,,
1,HighOnly,0,15,3SB5N7Y3O4024EOGEBCK199QSQI0GK,"Oh wow, I'm sorry to hear..",36-45,{},very,{},female,native,,
1,HighOnly,0,15,3SB5N7Y3O4024EOGEBCK199QSQI0GK,"Oh wow, I'm sorry to hear..",36-45,{},very,{},male,native,,
1,HighOnly,2,5,379J5II41PCHHWHBX98FZQG2IDHEL3,What do you have planned?,18-25,{},slightly,{},female,native,,
1,HighOnly,2,5,379J5II41PCHHWHBX98FZQG2IDHEL3,What do you have planned?,46-55,{},moderately,{},female,native,,
1,HighOnly,2,5,379J5II41PCHHWHBX98FZQG2IDHEL3,What do you have planned?,18-25,{},slightly,{},female,native,,
1,Default,1,1,3QHK8ZVMINEJAT5RNI6PYIAHFB1BLN,What do you mean? Whats going on?,36-45,{},slightly,{},female,native,,
1,Default,1,1,3QHK8ZVMINEJAT5RNI6PYIAHFB1BLN,What do you mean? Whats going on?,46-55,{},extremely,{},male,native,,
1,Default,1,1,3QHK8ZVMINEJAT5RNI6PYIAHFB1BLN,What do you mean? Whats going on?,18-25,{},slightly,{},female,native,,
1,HighOnly,0,6,379J5II41PCHHWHBX98FZQG2IDHEL3,Well good luck with your diet.,18-25,{},none,{},male,native,,
1,HighOnly,0,6,379J5II41PCHHWHBX98FZQG2IDHEL3,Well good luck with your diet.,36-45,{},none,{},female,native,,
1,HighOnly,0,6,379J5II41PCHHWHBX98FZQG2IDHEL3,Well good luck with your diet.,18-25,{},none,{},female,native,,
1,Default,1,2,3QHK8ZVMINEJAT5RNI6PYIAHFB1BLN,I know. Im normally good about that stuff but Ive had a lot on my mind. Can you not kill the ants please and just remove the trash so they naturally go away. Ill make it up to you mom. I love you,26-35,{},extremely,{},male,native,,
1,Default,1,2,3QHK8ZVMINEJAT5RNI6PYIAHFB1BLN,I know. Im normally good about that stuff but Ive had a lot on my mind. Can you not kill the ants please and just remove the trash so they naturally go away. Ill make it up to you mom. I love you,18-25,{},moderately,{},male,native,,
1,Default,1,2,3QHK8ZVMINEJAT5RNI6PYIAHFB1BLN,I know. Im normally good about that stuff but Ive had a lot on my mind. Can you not kill the ants please and just remove the trash so they naturally go away. Ill make it up to you mom. I love you,18-25,{},extremely,{},male,native,,
1,Default,1,3,3QHK8ZVMINEJAT5RNI6PYIAHFB1BLN,Well just let me know if you need help finding other jobs or text me next time hes acting that way and Ill try to talk you out of doing something rash lol,18-25,{},extremely,{},male,native,,
1,Default,1,3,3QHK8ZVMINEJAT5RNI6PYIAHFB1BLN,Well just let me know if you need help finding other jobs or text me next time hes acting that way and Ill try to talk you out of doing something rash lol,18-25,{},extremely,{},male,native,,
1,Default,1,3,3QHK8ZVMINEJAT5RNI6PYIAHFB1BLN,Well just let me know if you need help finding other jobs or text me next time hes acting that way and Ill try to talk you out of doing something rash lol,26-35,{},very,{},male,native,,
